DATA,HORA,VEÍCULO,LINHA,ORIGEM,DEFEITO,GRUPO,PERDAS,O.S,STATUS O.S,RESPONSÁVEL,REINC,Data Reincidência,Difenreça dos dias,O.S REINC
8/6/2024,10:31:46,2498,2450,5,PORTA,LANTERNAGEM,0,514858,FECHADA,S.O.S SLM - MANHÃ,Sim,8/5/2024,1,
8/6/2024,6:42:16,2965,2445,2,CAMBIO,MECÂNICA,3,574287,ABERTA,REQ. ABERTA,Sim,8/5/2024,1,
8/6/2024,10:39:07,2010,2467,2,SUSPENSÃO,MECÂNICA,0,574319,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,6:57:02,2021,2470,2,BORRACHARIA,MECÂNICA,3,574283,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,16:42:23,2034,2410,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,2,574378,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,12:44:59,2035,2470,1,BORRACHARIA,MECÂNICA,0,512306,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,12:37:31,2036,2491,5,MOTOR,MOTOR,0,511953,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,10:46:10,2038,2473,2,TEMPERATURA,MOTOR,0,495648,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,15:20:53,2039,2466,1,POTENCIA,ELÉTRICA,0,543684,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,11:09:36,2041,2930,2,PRODATA,PRODATA,0,500697,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,7:52:18,2048,2040,1,PNEUMÁTICA,MECÂNICA,1,574298,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,11:07:03,2050,2060,2,CAMBIO,MECÂNICA,0,500502,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,12:19:02,2201,2505,1,POTENCIA,ELÉTRICA,2,511142,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,13:26:06,2201,2505,5,PORTA,LANTERNAGEM,0,532381,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/6/2024,7:50:15,2305,2437,1,AR CONDICIONADO,AR CONDICIONADO,0,574282,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,15:50:27,2305,2437,1,AR CONDICIONADO,AR CONDICIONADO,0,552421,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,13:44:06,2307,2437,2,SUSPENSÃO,MECÂNICA,0,532847,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,5:12:02,2333,2490,5,PORTA,LANTERNAGEM,0,574261,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,16:10:33,2352,2490,5,PARTIDA,ELÉTRICA,0,574377,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/6/2024,9:43:37,2371,2501,2,PRODATA,PRODATA,0,574317,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,17:44:40,2371,2505,2,PRODATA,PRODATA,0,574382,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/6/2024,8:56:50,2403,2450,5,PORTA,LANTERNAGEM,0,574311,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,17:26:24,2404,2450,1,TEMPERATURA,MOTOR,1,574381,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/6/2024,16:47:04,2412,2450,5,CAMBIO,MECÂNICA,2,574379,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/6/2024,8:12:34,2417,2480,5,PARTIDA,ELÉTRICA,0,574302,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,5:43:56,2422,2450,1,POTENCIA,ELÉTRICA,1,574264,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,15:51:57,2425,2060,5,PORTA,LANTERNAGEM,0,553257,FECHADA,S.O.S VZA - TARDE,Não,Nenhuma,0,
8/6/2024,13:27:20,2426,2450,1,ARTICULAÇÃO,MECÂNICA,2,532430,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,15:41:12,2428,2480,1,AR CONDICIONADO,AR CONDICIONADO,1,547932,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,6:37:06,2432,2450,1,VAZ. DE ÁGUA,MOTOR,2,574286,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,7:02:17,2434,2450,5,PNEUMÁTICA,MECÂNICA,0,574289,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,8:44:07,2443,2480,1,TEMPERATURA,MOTOR,0,574310,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,7:08:40,2445,2480,1,PARTIDA,ELÉTRICA,0,574294,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,11:24:56,2448,2480,1,AR CONDICIONADO,AR CONDICIONADO,0,508829,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,8:09:13,2451,2450,2,SUSPENSÃO,MECÂNICA,0,574301,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,14:25:04,2456,2450,5,MOTOR,MOTOR,0,538967,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/6/2024,13:44:51,2480,2450,5,PORTA,LANTERNAGEM,0,533416,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/6/2024,5:00:01,2482,2480,5,ARTICULAÇÃO,MECÂNICA,0,574259,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,7:11:09,2482,2450,1,ARTICULAÇÃO,MECÂNICA,0,574296,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,6:08:25,2484,2450,2,PORTA,LANTERNAGEM,0,574272,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,14:40:07,2492,2450,5,PARTIDA,ELÉTRICA,2,542605,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/6/2024,12:55:00,2493,2450,1,AR CONDICIONADO,AR CONDICIONADO,1,512307,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,8:06:07,2495,2450,2,SUSPENSÃO,MECÂNICA,0,574299,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,10:50:07,2495,2450,2,SUSPENSÃO,MECÂNICA,0,498723,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,14:32:16,2801,2491,1,MOTOR,MOTOR,0,542222,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,5:30:11,2810,2488,2,SUSPENSÃO,MECÂNICA,4,574262,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,15:39:37,2811,2420,1,SUSPENSÃO,MECÂNICA,0,547202,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,5:32:09,2818,2420,1,POTENCIA,ELÉTRICA,1,574263,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,8:19:56,2819,2410,1,PORTA,LANTERNAGEM,0,574307,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,6:55:43,2905,2492,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,574284,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,5:06:53,2920,2445,1,BORRACHARIA,MECÂNICA,0,574260,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/6/2024,11:58:59,2931,2402,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,509559,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,12:57:15,2931,2402,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,1,512416,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,14:13:45,2944,2920,1,TEMPERATURA,MOTOR,0,536781,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/6/2024,6:54:53,2948,2930,1,AR CONDICIONADO,AR CONDICIONADO,1,574277,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/6/2024,6:11:19,2972,2420,5,MOTOR,MOTOR,0,574273,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/6/2024,15:29:08,2980,2467,2,PORTA,LANTERNAGEM,0,547050,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/6/2024,7:37:02,2493,2450,5,PORTA,LANTERNAGEM,0,574297,FECHADA,S.O.S SLM - MANHÃ,Sim,8/2/2024,4,
8/7/2024,10:43:00,2438,2450,1,AR CONDICIONADO,AR CONDICIONADO,0,574549,FECHADA,CORRETIVA SLM - DIA,Sim,8/6/2024,1,
8/7/2024,14:35:30,2457,2450,1,TEMPERATURA,MOTOR,1,574577,FECHADA,CORRETIVA SLM - DIA,Sim,8/6/2024,1,
8/7/2024,13:59:48,2480,2450,2,PORTA,LANTERNAGEM,0,574573,ABERTA,S.O.S SLM - TARDE,Sim,8/6/2024,1,
8/7/2024,9:46:09,2931,2402,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,574543,FECHADA,CORRETIVA SLM - DIA,Sim,8/6/2024,1,
8/7/2024,8:08:36,2042,2920,2,PRODATA,PRODATA,0,574529,FECHADA,CORRETIVA VZA - DIA ,Não,Nenhuma,0,
8/7/2024,12:43:58,2301,2437,2,VANDALISMO,LANTERNAGEM,0,574557,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/7/2024,14:27:40,2347,2490,5,PARTIDA,ELÉTRICA,0,574576,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,17:01:26,2355,2040,2,PRODATA,PRODATA,0,574607,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/7/2024,14:12:16,2417,2450,5,ARTICULAÇÃO,MECÂNICA,0,574574,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,9:55:03,2418,2450,2,SUSPENSÃO,MECÂNICA,0,574544,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/7/2024,8:34:28,2422,2480,1,TEMPERATURA,MOTOR,1,574522,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,18:25:44,2426,2450,1,TEMPERATURA,MOTOR,1,574649,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,13:36:32,2448,2480,5,TEMPERATURA,MOTOR,1,574570,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,10:44:19,2457,2450,2,TELEMETRIA,TELEMETRIA,0,574545,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/7/2024,17:23:04,2463,2920,2,AVARIA,LANTERNAGEM,0,574648,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/7/2024,17:06:12,2476,2450,2,SUSPENSÃO,MECÂNICA,1,574608,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/7/2024,19:15:25,2481,2450,5,PARTIDA,ELÉTRICA,2,574660,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,19:48:34,2434,2450,1,ARTICULAÇÃO,MECÂNICA,0,574661,FECHADA,CORRETIVA SLM - NOITE,Sim,8/5/2024,2,
8/7/2024,12:47:58,2486,2480,1,TEMPERATURA,MOTOR,0,574569,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,14:46:27,2486,2480,1,TEMPERATURA,MOTOR,0,574569,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,8:22:43,2492,2450,5,MOTOR,MOTOR,0,574530,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/7/2024,10:21:34,2492,2450,1,MOTOR,MOTOR,0,574548,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,10:50:24,2441,2450,2,PORTA,LANTERNAGEM,0,574553,ABERTA,S.O.S SLM - MANHÃ,Sim,8/5/2024,2,
8/7/2024,5:55:41,2493,2450,1,FREIO,MECÂNICA,0,574512,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,14:36:40,2704,2486,5,PNEUMÁTICA,MECÂNICA,0,574578,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,17:11:32,2811,2420,5,PORTA,LANTERNAGEM,1,574647,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,9:34:08,2812,2467,2,PRODATA,PRODATA,0,574533,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,10:21:08,2907,2421,2,BORRACHARIA,MECÂNICA,0,574547,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/7/2024,10:10:21,2915,2410,2,PORTA,LANTERNAGEM,0,574546,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/7/2024,12:35:47,2482,2480,1,TEMPERATURA,MOTOR,1,574562,ABERTA,CORRETIVA SLM - DIA,Sim,8/5/2024,2,
8/7/2024,15:50:35,2932,2920,1,AR CONDICIONADO,AR CONDICIONADO,0,574580,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/7/2024,21:45:57,2933,2402,5,PARTIDA,ELÉTRICA,1,574815,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/7/2024,14:14:58,2940,2930,2,DESTINO,ELÉTRICA,0,574575,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/7/2024,7:56:10,2945,2492,1,TEMPERATURA,MOTOR,0,574527,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,10:48:37,2947,2441,1,TEMPERATURA,MOTOR,0,574550,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/7/2024,7:06:58,2953,2445,1,POTENCIA,ELÉTRICA,1,574526,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/7/2024,6:20:02,2976,2463,2,MOTOR,MOTOR,0,574511,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,7:54:55,2978,2419,2,SUSPENSÃO,MECÂNICA,0,574528,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/7/2024,7:21:46,2456,2480,5,PORTA,LANTERNAGEM,0,574516,ABERTA,S.O.S SLM - MANHÃ,Sim,8/2/2024,5,
8/7/2024,18:57:49,2492,2450,1,ARTICULAÇÃO,MECÂNICA,0,574651,FECHADA,CORRETIVA SLM - NOITE,Sim,8/2/2024,5,
8/7/2024,11:42:15,2456,2480,1,TEMPERATURA,MOTOR,0,574555,ABERTA,CORRETIVA SLM - DIA,Sim,7/1/2024,37,
8/8/2024,16:14:51,2426,2480,1,TEMPERATURA,MOTOR,1,574918,FECHADA,CORRETIVA SLM - DIA,Sim,8/7/2024,1,
8/8/2024,7:31:54,2480,2450,1,PORTA,LANTERNAGEM,0,574732,ABERTA,CORRETIVA SLM - DIA,Sim,8/7/2024,1,
8/8/2024,5:59:54,2486,2480,5,TEMPERATURA,MOTOR,1,574806,ABERTA,S.O.S SLM - MANHÃ,Sim,8/7/2024,1,
8/8/2024,8:42:21,2486,2450,1,TEMPERATURA,MOTOR,2,574765,FECHADA,CORRETIVA SLM - DIA,Sim,8/7/2024,1,
8/8/2024,17:30:29,2486,2480,1,TEMPERATURA,MOTOR,1,574923,ABERTA,CORRETIVA SLM - NOITE,Sim,8/7/2024,1,
8/8/2024,7:47:31,2492,2450,1,ARTICULAÇÃO,MECÂNICA,1,574755,FECHADA,CORRETIVA SLM - DIA,Sim,8/7/2024,1,
8/8/2024,12:00:29,2019,2419,1,BORRACHARIA,MECÂNICA,0,574804,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,7:45:37,2025,2476,2,FREIO,MECÂNICA,1,574753,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,16:02:20,2028,2477,5,BORRACHARIA,MECÂNICA,0,574917,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/8/2024,8:19:27,2031,2464,2,SUSPENSÃO,MECÂNICA,1,574759,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/8/2024,6:22:47,2044,2920,1,BORRACHARIA,MECÂNICA,0,574749,FECHADA,CORRETIVA VZA- DIA,Não,Nenhuma,0,
8/8/2024,14:23:27,2371,2501,2,PRODATA,PRODATA,1,574844,ABERTA,CORRETIVA SLM - DIA,Sim,8/6/2024,2,
8/8/2024,16:34:20,2201,2505,2,PARTIDA,ELÉTRICA,0,574920,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,9:49:46,2309,2437,1,AR CONDICIONADO,AR CONDICIONADO,0,574768,ABERTA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/8/2024,5:24:18,2335,2490,2,PORTA,LANTERNAGEM,1,574767,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/8/2024,17:44:37,2358,2040,1,POTENCIA,ELÉTRICA,1,574924,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/8/2024,6:41:38,2428,2450,1,AR CONDICIONADO,AR CONDICIONADO,0,574736,FECHADA,CORRETIVA SLM - DIA,Sim,8/6/2024,2,
8/8/2024,8:56:10,2403,2450,5,TEMPERATURA,MOTOR,1,574770,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/8/2024,15:08:34,2403,2480,1,PNEUMÁTICA,MECÂNICA,3,574848,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,12:50:21,2412,2480,1,TEMPERATURA,MOTOR,0,574825,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,7:02:24,2424,2480,1,ARTICULAÇÃO,MECÂNICA,0,574750,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,15:59:13,2424,2450,1,POTENCIA,ELÉTRICA,1,574853,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,6:20:06,2426,2480,5,SUSPENSÃO,MECÂNICA,2,574739,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/8/2024,9:09:03,2428,2480,2,AR CONDICIONADO,AR CONDICIONADO,1,574779,ABERTA,CORRETIVA SLM - DIA,Sim,8/6/2024,2,
8/8/2024,14:00:54,2428,2480,1,AR CONDICIONADO,AR CONDICIONADO,0,574831,ABERTA,CORRETIVA SLM - DIA,Sim,8/6/2024,2,
8/8/2024,14:20:05,2443,2480,5,TEMPERATURA,MOTOR,3,574843,ABERTA,S.O.S SLM - TARDE,Sim,8/6/2024,2,
8/8/2024,6:36:59,2456,2480,1,MOTOR,MOTOR,1,574741,FECHADA,CORRETIVA SLM - DIA,Sim,8/6/2024,2,
8/8/2024,10:03:59,2434,2450,5,HIDRÁULICA,MECÂNICA,1,574781,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/8/2024,4:53:47,2495,2450,2,SUSPENSÃO,MECÂNICA,0,574807,ABERTA,S.O.S SLM - MANHÃ,Sim,8/6/2024,2,
8/8/2024,14:01:33,2441,2480,1,ARTICULAÇÃO,MECÂNICA,0,574836,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,6:42:29,2452,2450,1,AR CONDICIONADO,AR CONDICIONADO,0,574735,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,15:50:21,2456,2480,1,FREIO,MECÂNICA,1,574851,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,17:28:18,2456,2480,2,SUSPENSÃO,MECÂNICA,1,574922,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/8/2024,18:17:11,2460,2441,2,AVARIA,LANTERNAGEM,1,574929,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
8/8/2024,12:02:09,2476,2480,2,AVARIA,LANTERNAGEM,0,574820,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,19:43:51,2480,2450,1,TEMPERATURA,MOTOR,0,574933,FECHADA,CORRETIVA SLM - NOITE,Não,Nenhuma,0,
8/8/2024,15:36:15,2490,2480,5,ARTICULAÇÃO,MECÂNICA,0,574850,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,16:42:30,2490,2480,5,PORTA,LANTERNAGEM,0,574921,FECHADA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,14:09:31,2498,2450,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,574842,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,15:22:11,2503,2480,5,PORTA,LANTERNAGEM,0,574847,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,10:35:28,2706,2492,1,POTENCIA,ELÉTRICA,0,574782,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,13:14:46,2804,2467,1,MOTOR,MOTOR,0,574828,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,14:02:35,2819,2491,5,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,574838,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,12:15:10,2824,2492,5,PARTIDA,ELÉTRICA,0,574823,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,6:36:10,2904,2429,1,BORRACHARIA,MECÂNICA,0,574738,FECHADA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/8/2024,20:47:05,2918,2478,5,PARTIDA,ELÉTRICA,1,575086,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,7:19:28,2925,2467,1,POTENCIA,ELÉTRICA,0,574752,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,11:59:19,2926,2475,2,CAMBIO,MECÂNICA,0,574805,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,10:53:59,2949,2920,1,AR CONDICIONADO,AR CONDICIONADO,0,574784,ABERTA,CORRETIVA VZA - DIA,Não,Nenhuma,0,
8/8/2024,5:57:10,2956,2493,2,AVARIA,LANTERNAGEM,1,574762,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/8/2024,14:43:36,2956,2493,2,AVARIA,LANTERNAGEM,2,574845,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,13:27:35,2959,2431,1,CAMBIO,MECÂNICA,0,574829,ABERTA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/8/2024,12:58:36,2970,2466,5,TELEMETRIA,TELEMETRIA,1,574827,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/8/2024,15:50:53,2980,2464,5,BATERIA,ELÉTRICA,0,574852,FECHADA,S.O.S VZA - TARDE,Não,Nenhuma,0,
8/8/2024,10:36:33,2045,2920,1,AR CONDICIONADO,AR CONDICIONADO,0,574801,ABERTA,CORRETIVA VZA - DIA,Sim,8/5/2024,3,
8/8/2024,11:08:46,2439,2450,5,TEMPERATURA,MOTOR,0,574802,ABERTA,S.O.S SLM - MANHÃ,Sim,8/5/2024,3,
8/8/2024,9:08:29,2446,2450,5,ARTICULAÇÃO,MECÂNICA,0,574771,ABERTA,S.O.S SLM - MANHÃ,Sim,8/5/2024,3,
8/8/2024,6:58:48,2980,2491,2,PRODATA,PRODATA,0,574733,FECHADA,CORRETIVA SLM - DIA,Sim,8/5/2024,3,
8/8/2024,12:04:51,2451,2450,5,TEMPERATURA,MOTOR,0,574822,ABERTA,S.O.S SLM - TARDE,Sim,7/1/2024,38,
8/9/2024,6:15:03,2358,2040,2,POTENCIA,ELÉTRICA,1,575011,FECHADA,CORRETIVA VZA - DIA,Sim,8/8/2024,1,
8/9/2024,18:49:52,2371,2501,2,PRODATA,PRODATA,3,575229,ABERTA,CORRETIVA SLM - NOITE,Sim,8/8/2024,1,
8/9/2024,5:58:37,2426,2480,5,TEMPERATURA,MOTOR,2,575014,ABERTA,S.O.S SLM - MANHÃ,Sim,8/8/2024,1,
8/9/2024,15:50:36,2426,2480,1,TEMPERATURA,MOTOR,2,575134,FECHADA,CORRETIVA SLM - DIA,Sim,8/8/2024,1,
8/9/2024,8:47:56,2451,2480,1,TEMPERATURA,MOTOR,0,575029,ABERTA,CORRETIVA SLM - DIA,Sim,8/8/2024,1,
8/9/2024,8:13:27,2480,2450,1,PORTA,LANTERNAGEM,0,575016,FECHADA,CORRETIVA SLM - DIA,Sim,8/8/2024,1,
8/9/2024,6:34:51,2486,2480,1,TEMPERATURA,MOTOR,2,575062,ABERTA,CORRETIVA SLM - DIA,Sim,8/8/2024,1,
8/9/2024,18:08:03,2490,2480,1,PORTA,LANTERNAGEM,0,575217,FECHADA,CORRETIVA SLM - NOITE,Sim,8/8/2024,1,
8/9/2024,13:52:34,2503,2450,5,PORTA,LANTERNAGEM,0,575097,ABERTA,S.O.S SLM - TARDE,Sim,8/8/2024,1,
8/9/2024,16:57:21,2503,2450,5,PORTA,LANTERNAGEM,1,575213,ABERTA,S.O.S SLM - TARDE,Sim,8/8/2024,1,
8/9/2024,18:15:13,2949,2930,1,AR CONDICIONADO,AR CONDICIONADO,0,575218,ABERTA,CORRETIVA VZA - NOITE,Sim,8/8/2024,1,
8/9/2024,15:30:35,2417,2450,1,ARTICULAÇÃO,MECÂNICA,1,575130,ABERTA,CORRETIVA SLM - DIA,Sim,8/7/2024,2,
8/9/2024,14:53:56,2457,2480,1,TEMPERATURA,MOTOR,1,575100,ABERTA,CORRETIVA SLM - DIA,Sim,8/7/2024,2,
8/9/2024,9:13:56,2482,2480,5,TEMPERATURA,MOTOR,0,575073,FECHADA,S.O.S SLM - MANHÃ,Sim,8/7/2024,2,
8/9/2024,17:42:47,2931,2492,1,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,575216,ABERTA,CORRETIVA SLM - NOITE,Sim,8/7/2024,2,
8/9/2024,15:33:32,2014,2475,1,PORTA,LANTERNAGEM,0,575133,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,4:49:50,2019,2419,5,PARTIDA,ELÉTRICA,0,575046,FECHADA,CORRETIVA SLM - DIA,Não,Nenhuma,0,
8/9/2024,13:23:20,2036,2467,2,PARTIDA,ELÉTRICA,1,575096,ABERTA,S.O.S SLM - TARDE,Não,Nenhuma,0,
8/9/2024,5:40:08,2042,2920,2,PERIFÉRICOS ELÉTRICOS,ELÉTRICA,0,575054,ABERTA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,7:12:43,2045,2402,5,PARTIDA,ELÉTRICA,1,575052,FECHADA,S.O.S SLM - MANHÃ,Não,Nenhuma,0,
8/9/2024,18:28:22,2045,2402,1,PARTIDA,ELÉTRICA,1,575221,FECHADA,CORRETIVA VZA - NOITE,Não,Nenhuma,0,
