DATA;HORA;TURNO;VE÷CULO;MODELO;LINHA;ORIGEM;GRUPO;PERDAS;O.S;REINC;Data Reincidància;Difenreáa dos dias;DEFEITO
06/08/2024;08:19:56;Manh∆;2819;MBB - OF 1721 E5;2410;1;LANTERNAGEM;0;574307;N∆o;Nenhuma;0;PORTA
06/08/2024;06:55:43;Manh∆;2905;MBB - OF 1721 L E5;2492;5;ELêTRICA;0;574284;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
06/08/2024;05:06:53;Manh∆;2920;MBB - OF 1721 E5;2445;1;MEC∂NICA;0;574260;N∆o;Nenhuma;0;BORRACHARIA
06/08/2024;11:58:59;Manh∆;2931;MBB - OF 1721 L E5;2402;5;ELêTRICA;0;509559;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
06/08/2024;12:57:15;Tarde;2931;MBB - OF 1721 L E5;2402;1;ELêTRICA;1;512416;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
06/08/2024;14:13:45;Tarde;2944;MBB - OF 1721 L E5;2920;1;MOTOR;0;536781;N∆o;Nenhuma;0;TEMPERATURA
06/08/2024;06:54:53;Manh∆;2948;MBB - OF 1721 L E5;2930;1;AR CONDICIONADO;1;574277;N∆o;Nenhuma;0;AR CONDICIONADO
06/08/2024;06:11:19;Manh∆;2972;MBB - OF 1721 E5;2420;5;MOTOR;0;574273;N∆o;Nenhuma;0;MOTOR
06/08/2024;15:29:08;Tarde;2980;MBB - OF 1721 E5;2467;2;LANTERNAGEM;0;547050;N∆o;Nenhuma;0;PORTA
06/08/2024;07:37:02;Manh∆;2493;K-310;2450;5;LANTERNAGEM;0;574297;Sim;02/08/2024;4;PORTA
07/08/2024;10:43:00;Manh∆;2438;K-310;2450;1;AR CONDICIONADO;0;574549;Sim;06/08/2024;1;AR CONDICIONADO
07/08/2024;14:35:30;Tarde;2457;K-310;2450;1;MOTOR;1;574577;Sim;06/08/2024;1;TEMPERATURA
07/08/2024;13:59:48;Tarde;2480;K-310;2450;2;LANTERNAGEM;0;574573;Sim;06/08/2024;1;PORTA
07/08/2024;09:46:09;Manh∆;2931;MBB - OF 1721 L E5;2402;1;ELêTRICA;0;574543;Sim;06/08/2024;1;PERIFêRICOS ELêTRICOS
07/08/2024;08:08:36;Manh∆;2042;MBB - OF 1721 E5;2920;2;PRODATA;0;574529;N∆o;Nenhuma;0;PRODATA
07/08/2024;12:43:58;Tarde;2301;O500R/1830;2437;2;LANTERNAGEM;0;574557;N∆o;Nenhuma;0;VANDALISMO
07/08/2024;14:27:40;Tarde;2347;O500M/1928 E6;2490;5;ELêTRICA;0;574576;N∆o;Nenhuma;0;PARTIDA
07/08/2024;17:01:26;Tarde;2355;MBB - OF 1724 E5;2040;2;PRODATA;0;574607;N∆o;Nenhuma;0;PRODATA
07/08/2024;14:12:16;Tarde;2417;K-310;2450;5;MEC∂NICA;0;574574;N∆o;Nenhuma;0;ARTICULAÄ«O
07/08/2024;09:55:03;Manh∆;2418;K-310;2450;2;MEC∂NICA;0;574544;N∆o;Nenhuma;0;SUSPENS«O
07/08/2024;08:34:28;Manh∆;2422;K-310;2480;1;MOTOR;1;574522;N∆o;Nenhuma;0;TEMPERATURA
07/08/2024;18:25:44;Noite;2426;K-310;2450;1;MOTOR;1;574649;N∆o;Nenhuma;0;TEMPERATURA
07/08/2024;13:36:32;Tarde;2448;K-310;2480;5;MOTOR;1;574570;N∆o;Nenhuma;0;TEMPERATURA
07/08/2024;10:44:19;Manh∆;2457;K-310;2450;2;TELEMETRIA;0;574545;N∆o;Nenhuma;0;TELEMETRIA
07/08/2024;17:23:04;Tarde;2463;MBB - OF 1726 L E6;2920;2;LANTERNAGEM;0;574648;N∆o;Nenhuma;0;AVARIA
07/08/2024;17:06:12;Tarde;2476;K-310;2450;2;MEC∂NICA;1;574608;N∆o;Nenhuma;0;SUSPENS«O
07/08/2024;19:15:25;Noite;2481;K-310;2450;5;ELêTRICA;1;574660;N∆o;Nenhuma;0;PARTIDA
07/08/2024;19:48:34;Noite;2434;K-310;2450;1;MEC∂NICA;0;574661;Sim;05/08/2024;2;ARTICULAÄ«O
07/08/2024;12:47:58;Tarde;2486;K-310;2480;1;MOTOR;0;574569;N∆o;Nenhuma;0;TEMPERATURA
07/08/2024;14:46:27;Tarde;2486;K-310;2480;1;MOTOR;0;574569;N∆o;Nenhuma;0;TEMPERATURA
07/08/2024;08:22:43;Manh∆;2492;K-310;2450;5;MOTOR;0;574530;N∆o;Nenhuma;0;MOTOR
07/08/2024;10:21:34;Manh∆;2492;K-310;2450;1;MOTOR;0;574548;N∆o;Nenhuma;0;MOTOR
07/08/2024;10:50:24;Manh∆;2441;K-310;2450;2;LANTERNAGEM;0;574553;Sim;05/08/2024;2;PORTA
07/08/2024;05:55:41;Manh∆;2493;K-310;2450;1;MEC∂NICA;0;574512;N∆o;Nenhuma;0;FREIO
07/08/2024;14:36:40;Tarde;2704;MBB - OF 1721 E5;2486;5;MEC∂NICA;0;574578;N∆o;Nenhuma;0;PNEUMµTICA
07/08/2024;17:11:32;Tarde;2811;MBB - OF 1721 E5;2420;5;LANTERNAGEM;1;574647;N∆o;Nenhuma;0;PORTA
07/08/2024;09:34:08;Manh∆;2812;MBB - OF 1721 E5;2467;2;PRODATA;0;574533;N∆o;Nenhuma;0;PRODATA
07/08/2024;10:21:08;Manh∆;2907;MBB - OF 1721 L E5;2421;2;MEC∂NICA;0;574547;N∆o;Nenhuma;0;BORRACHARIA
07/08/2024;10:10:21;Manh∆;2915;MBB - OF 1721 E5;2410;2;LANTERNAGEM;0;574546;N∆o;Nenhuma;0;PORTA
07/08/2024;12:35:47;Tarde;2482;K-310;2480;1;MOTOR;1;574562;Sim;05/08/2024;2;TEMPERATURA
07/08/2024;15:50:35;Tarde;2932;MBB - OF 1721 L E5;2920;1;AR CONDICIONADO;0;574580;N∆o;Nenhuma;0;AR CONDICIONADO
07/08/2024;21:45:57;Noite;2933;MBB - OF 1721 L E5;2402;5;ELêTRICA;1;574815;N∆o;Nenhuma;0;PARTIDA
07/08/2024;14:14:58;Tarde;2940;MBB - OF 1721 L E5;2930;2;ELêTRICA;0;574575;N∆o;Nenhuma;0;DESTINO
07/08/2024;07:56:10;Manh∆;2945;MBB - OF 1721 L E5;2492;1;MOTOR;0;574527;N∆o;Nenhuma;0;TEMPERATURA
07/08/2024;10:48:37;Manh∆;2947;MBB - OF 1721 L E5;2441;1;MOTOR;0;574550;N∆o;Nenhuma;0;TEMPERATURA
07/08/2024;07:06:58;Manh∆;2953;MBB - OF 1721 E5;2445;1;ELêTRICA;1;574526;N∆o;Nenhuma;0;POTENCIA
07/08/2024;06:20:02;Manh∆;2976;MBB - OF 1721 E5;2463;2;MOTOR;0;574511;N∆o;Nenhuma;0;MOTOR
07/08/2024;07:54:55;Manh∆;2978;MBB - OF 1721 E5;2419;2;MEC∂NICA;0;574528;N∆o;Nenhuma;0;SUSPENS«O
07/08/2024;07:21:46;Manh∆;2456;K-310;2480;5;LANTERNAGEM;0;574516;Sim;02/08/2024;5;PORTA
07/08/2024;18:57:49;Noite;2492;K-310;2450;1;MEC∂NICA;0;574651;Sim;02/08/2024;5;ARTICULAÄ«O
07/08/2024;11:42:15;Manh∆;2456;K-310;2480;1;MOTOR;0;574555;N∆o;Nenhuma;0;TEMPERATURA
08/08/2024;16:14:51;Tarde;2426;K-310;2480;1;MOTOR;1;574918;Sim;07/08/2024;1;TEMPERATURA
08/08/2024;07:31:54;Manh∆;2480;K-310;2450;1;LANTERNAGEM;0;574732;Sim;07/08/2024;1;PORTA
08/08/2024;05:59:54;Manh∆;2486;K-310;2480;5;MOTOR;1;574806;Sim;07/08/2024;1;TEMPERATURA
08/08/2024;08:42:21;Manh∆;2486;K-310;2450;1;MOTOR;1;574765;Sim;07/08/2024;1;TEMPERATURA
08/08/2024;17:30:29;Tarde;2486;K-310;2480;1;MOTOR;1;574923;Sim;07/08/2024;1;TEMPERATURA
08/08/2024;07:47:31;Manh∆;2492;K-310;2450;1;MEC∂NICA;1;574755;Sim;07/08/2024;1;ARTICULAÄ«O
08/08/2024;12:00:29;Tarde;2019;MBB - OF 1721 E5;2419;1;MEC∂NICA;0;574804;N∆o;Nenhuma;0;BORRACHARIA
08/08/2024;07:45:37;Manh∆;2025;MBB - OF 1519;2476;2;MEC∂NICA;1;574753;N∆o;Nenhuma;0;FREIO
08/08/2024;16:02:20;Tarde;2028;MBB - OF 1519;2477;5;MEC∂NICA;0;574917;N∆o;Nenhuma;0;BORRACHARIA
08/08/2024;08:19:27;Manh∆;2031;MBB - OF 1721 E5;2464;2;MEC∂NICA;1;574759;N∆o;Nenhuma;0;SUSPENS«O
08/08/2024;06:22:47;Manh∆;2044;MBB - OF 1721 E5;2920;1;MEC∂NICA;0;574749;N∆o;Nenhuma;0;BORRACHARIA
08/08/2024;14:23:27;Tarde;2371;#N/D;2501;2;PRODATA;1;574844;Sim;06/08/2024;2;PRODATA
08/08/2024;16:34:20;Tarde;2201;#N/D;2505;2;ELêTRICA;0;574920;N∆o;Nenhuma;0;PARTIDA
08/08/2024;09:49:46;Manh∆;2309;O500R/1830;2437;1;AR CONDICIONADO;0;574768;N∆o;Nenhuma;0;AR CONDICIONADO
08/08/2024;05:24:18;Manh∆;2335;O500M/1928 E6;2490;2;LANTERNAGEM;1;574767;N∆o;Nenhuma;0;PORTA
08/08/2024;17:44:37;Tarde;2358;MBB - OF 1724 E5;2040;1;ELêTRICA;1;574924;N∆o;Nenhuma;0;POTENCIA
08/08/2024;06:41:38;Manh∆;2428;K-310;2450;1;AR CONDICIONADO;0;574736;Sim;06/08/2024;2;AR CONDICIONADO
08/08/2024;08:56:10;Manh∆;2403;K-310;2450;5;MOTOR;1;574770;N∆o;Nenhuma;0;TEMPERATURA
08/08/2024;15:08:34;Tarde;2403;K-310;2480;1;MEC∂NICA;1;574848;N∆o;Nenhuma;0;PNEUMµTICA
08/08/2024;12:50:21;Tarde;2412;K-310;2480;1;MOTOR;0;574825;N∆o;Nenhuma;0;TEMPERATURA
08/08/2024;07:02:24;Manh∆;2424;K-310;2480;1;MEC∂NICA;0;574750;N∆o;Nenhuma;0;ARTICULAÄ«O
08/08/2024;15:59:13;Tarde;2424;K-310;2450;1;ELêTRICA;1;574853;N∆o;Nenhuma;0;POTENCIA
08/08/2024;06:20:06;Manh∆;2426;K-310;2480;5;MEC∂NICA;1;574739;N∆o;Nenhuma;0;SUSPENS«O
08/08/2024;09:09:03;Manh∆;2428;K-310;2480;2;AR CONDICIONADO;1;574779;Sim;06/08/2024;2;AR CONDICIONADO
08/08/2024;14:00:54;Tarde;2428;K-310;2480;1;AR CONDICIONADO;0;574831;Sim;06/08/2024;2;AR CONDICIONADO
08/08/2024;14:20:05;Tarde;2443;K-310;2480;5;MOTOR;1;574843;Sim;06/08/2024;2;TEMPERATURA
08/08/2024;06:36:59;Manh∆;2456;K-310;2480;1;MOTOR;1;574741;Sim;06/08/2024;2;MOTOR
08/08/2024;10:03:59;Manh∆;2434;K-310;2450;5;MEC∂NICA;1;574781;N∆o;Nenhuma;0;HIDRµULICA
08/08/2024;04:53:47;Manh∆;2495;K-310;2450;2;MEC∂NICA;0;574807;Sim;06/08/2024;2;SUSPENS«O
08/08/2024;14:01:33;Tarde;2441;K-310;2480;1;MEC∂NICA;0;574836;N∆o;Nenhuma;0;ARTICULAÄ«O
08/08/2024;06:42:29;Manh∆;2452;K-310;2450;1;AR CONDICIONADO;0;574735;N∆o;Nenhuma;0;AR CONDICIONADO
08/08/2024;15:50:21;Tarde;2456;K-310;2480;1;MEC∂NICA;1;574851;N∆o;Nenhuma;0;FREIO
08/08/2024;17:28:18;Tarde;2456;K-310;2480;2;MEC∂NICA;1;574922;N∆o;Nenhuma;0;SUSPENS«O
08/08/2024;18:17:11;Noite;2460;MBB - OF 1726 L E6;2441;2;LANTERNAGEM;1;574929;N∆o;Nenhuma;0;AVARIA
08/08/2024;12:02:09;Tarde;2476;K-310;2480;2;LANTERNAGEM;0;574820;N∆o;Nenhuma;0;AVARIA
08/08/2024;19:43:51;Noite;2480;K-310;2450;1;MOTOR;0;574933;N∆o;Nenhuma;0;TEMPERATURA
08/08/2024;15:36:15;Tarde;2490;K-310;2480;5;MEC∂NICA;0;574850;N∆o;Nenhuma;0;ARTICULAÄ«O
08/08/2024;16:42:30;Tarde;2490;K-310;2480;5;LANTERNAGEM;0;574921;N∆o;Nenhuma;0;PORTA
08/08/2024;14:09:31;Tarde;2498;K-310;2450;5;ELêTRICA;0;574842;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
08/08/2024;15:22:11;Tarde;2503;K-310;2480;5;LANTERNAGEM;0;574847;N∆o;Nenhuma;0;PORTA
08/08/2024;10:35:28;Manh∆;2706;MBB - OF 1721 E5;2492;1;ELêTRICA;0;574782;N∆o;Nenhuma;0;POTENCIA
08/08/2024;13:14:46;Tarde;2804;MBB - OF 1721 E5;2467;1;MOTOR;0;574828;N∆o;Nenhuma;0;MOTOR
08/08/2024;14:02:35;Tarde;2819;MBB - OF 1721 E5;2491;5;ELêTRICA;0;574838;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
08/08/2024;12:15:10;Tarde;2824;MBB - OF 1721 E5;2492;5;ELêTRICA;0;574823;N∆o;Nenhuma;0;PARTIDA
08/08/2024;06:36:10;Manh∆;2904;MBB - OF 1721 L E5;2429;1;MEC∂NICA;0;574738;N∆o;Nenhuma;0;BORRACHARIA
08/08/2024;20:47:05;Noite;2918;MBB - OF 1721 E5;2478;5;ELêTRICA;1;575086;N∆o;Nenhuma;0;PARTIDA
08/08/2024;07:19:28;Manh∆;2925;MBB - OF 1721 E5;2467;1;ELêTRICA;0;574752;N∆o;Nenhuma;0;POTENCIA
08/08/2024;11:59:19;Manh∆;2926;MBB - OF 1721 E5;2475;2;MEC∂NICA;0;574805;N∆o;Nenhuma;0;CAMBIO
08/08/2024;10:53:59;Manh∆;2949;MBB - OF 1721 L E5;2920;1;AR CONDICIONADO;0;574784;N∆o;Nenhuma;0;AR CONDICIONADO
08/08/2024;05:57:10;Manh∆;2956;MBB - OF 1721 E5;2493;2;LANTERNAGEM;1;574762;N∆o;Nenhuma;0;AVARIA
08/08/2024;14:43:36;Tarde;2956;MBB - OF 1721 E5;2493;2;LANTERNAGEM;1;574845;N∆o;Nenhuma;0;AVARIA
08/08/2024;13:27:35;Tarde;2959;MBB - OF 1721 E5;2431;1;MEC∂NICA;0;574829;N∆o;Nenhuma;0;CAMBIO
08/08/2024;12:58:36;Tarde;2970;MBB - OF 1721 E5;2466;5;TELEMETRIA;1;574827;N∆o;Nenhuma;0;TELEMETRIA
08/08/2024;15:50:53;Tarde;2980;MBB - OF 1721 E5;2464;5;ELêTRICA;0;574852;N∆o;Nenhuma;0;BATERIA
08/08/2024;10:36:33;Manh∆;2045;MBB - OF 1721 E5;2920;1;AR CONDICIONADO;0;574801;Sim;05/08/2024;3;AR CONDICIONADO
08/08/2024;11:08:46;Manh∆;2439;K-310;2450;5;MOTOR;0;574802;Sim;05/08/2024;3;TEMPERATURA
08/08/2024;09:08:29;Manh∆;2446;K-310;2450;5;MEC∂NICA;0;574771;Sim;05/08/2024;3;ARTICULAÄ«O
08/08/2024;06:58:48;Manh∆;2980;MBB - OF 1721 E5;2491;2;PRODATA;0;574733;Sim;05/08/2024;3;PRODATA
08/08/2024;12:04:51;Tarde;2451;K-310;2450;5;MOTOR;0;574822;N∆o;Nenhuma;0;TEMPERATURA
09/08/2024;06:15:03;Manh∆;2358;MBB - OF 1724 E5;2040;2;ELêTRICA;1;575011;Sim;08/08/2024;1;POTENCIA
09/08/2024;18:49:52;Noite;2371;#N/D;2501;2;PRODATA;1;575229;Sim;08/08/2024;1;PRODATA
09/08/2024;05:58:37;Manh∆;2426;K-310;2480;5;MOTOR;1;575014;Sim;08/08/2024;1;TEMPERATURA
09/08/2024;15:50:36;Tarde;2426;K-310;2480;1;MOTOR;1;575134;Sim;08/08/2024;1;TEMPERATURA
09/08/2024;08:47:56;Manh∆;2451;K-310;2480;1;MOTOR;0;575029;Sim;08/08/2024;1;TEMPERATURA
09/08/2024;08:13:27;Manh∆;2480;K-310;2450;1;LANTERNAGEM;0;575016;Sim;08/08/2024;1;PORTA
09/08/2024;06:34:51;Manh∆;2486;K-310;2480;1;MOTOR;1;575062;Sim;08/08/2024;1;TEMPERATURA
09/08/2024;18:08:03;Noite;2490;K-310;2480;1;LANTERNAGEM;0;575217;Sim;08/08/2024;1;PORTA
09/08/2024;13:52:34;Tarde;2503;K-310;2450;5;LANTERNAGEM;0;575097;Sim;08/08/2024;1;PORTA
09/08/2024;16:57:21;Tarde;2503;K-310;2450;5;LANTERNAGEM;1;575213;Sim;08/08/2024;1;PORTA
09/08/2024;18:15:13;Noite;2949;MBB - OF 1721 L E5;2930;1;AR CONDICIONADO;0;575218;Sim;08/08/2024;1;AR CONDICIONADO
09/08/2024;15:30:35;Tarde;2417;K-310;2450;1;MEC∂NICA;1;575130;Sim;07/08/2024;2;ARTICULAÄ«O
09/08/2024;14:53:56;Tarde;2457;K-310;2480;1;MOTOR;1;575100;Sim;07/08/2024;2;TEMPERATURA
09/08/2024;09:13:56;Manh∆;2482;K-310;2480;5;MOTOR;0;575073;Sim;07/08/2024;2;TEMPERATURA
09/08/2024;17:42:47;Tarde;2931;MBB - OF 1721 L E5;2492;1;ELêTRICA;0;575216;Sim;07/08/2024;2;PERIFêRICOS ELêTRICOS
09/08/2024;15:33:32;Tarde;2014;MBB - OF 1721 E5;2475;1;LANTERNAGEM;0;575133;N∆o;Nenhuma;0;PORTA
09/08/2024;04:49:50;Manh∆;2019;MBB - OF 1721 E5;2419;5;ELêTRICA;0;575046;N∆o;Nenhuma;0;PARTIDA
09/08/2024;13:23:20;Tarde;2036;MBB - OF 1721 E5;2467;2;ELêTRICA;1;575096;N∆o;Nenhuma;0;PARTIDA
09/08/2024;05:40:08;Manh∆;2042;MBB - OF 1721 E5;2920;2;ELêTRICA;0;575054;N∆o;Nenhuma;0;PERIFêRICOS ELêTRICOS
09/08/2024;07:12:43;Manh∆;2045;MBB - OF 1721 E5;2402;5;ELêTRICA;1;575052;N∆o;Nenhuma;0;PARTIDA
09/08/2024;18:28:22;Noite;2045;MBB - OF 1721 E5;2402;1;ELêTRICA;1;575221;N∆o;Nenhuma;0;PARTIDA
09/08/2024;15:05:53;Tarde;2102;#N/D;2503;2;MEC∂NICA;0;575150;N∆o;Nenhuma;0;BORRACHARIA
09/08/2024;15:00:47;Tarde;2314;O500R/1830;2441;1;AR CONDICIONADO;0;575102;N∆o;Nenhuma;0;AR CONDICIONADO
09/08/2024;12:36:26;Tarde;2366;#N/D;2505;2;LANTERNAGEM;1;575087;N∆o;Nenhuma;0;PORTA
09/08/2024;07:11:37;Manh∆;2403;K-310;2480;1;MEC∂NICA;1;575069;N∆o;Nenhuma;0;CAMBIO
09/08/2024;19:36:59;Noite;2405;K-310;2450;1;MEC∂NICA;1;575241;N∆o;Nenhuma;0;ARTICULAÄ«O
09/08/2024;08:06:53;Manh∆;2418;K-310;2450;5;MOTOR;0;575070;N∆o;Nenhuma;0;TEMPERATURA
09/08/2024;10:50:39;Manh∆;2418;K-310;2450;5;MOTOR;0;575077;N∆o;Nenhuma;0;TEMPERATURA
09/08/2024;14:44:17;Tarde;2424;K-310;2450;1;MEC∂NICA;1;575098;N∆o;Nenhuma;0;FREIO
09/08/2024;18:36:29;Noite;2427;K-310;2480;1;MOTOR;0;575222;N∆o;Nenhuma;0;TEMPERATURA
09/08/2024;05:47:56;Manh∆;2441;K-310;2450;1;MOTOR;1;575021;N∆o;Nenhuma;0;TEMPERATURA
